id,value,position,expiration,feed_id,created_at,updated_at,completed_at,location_id,group_id
1831449106,12,,,627120,2016-12-08 18:27:40 UTC,2016-12-08 18:27:40 UTC,,,99830
1831449235,13,,,627120,2016-12-08 18:27:42 UTC,2016-12-08 18:27:42 UTC,,,99830
1831449418,13,,,627120,2016-12-08 18:27:43 UTC,2016-12-08 18:27:43 UTC,,,99830
1831449566,13,,,627120,2016-12-08 18:27:44 UTC,2016-12-08 18:27:44 UTC,,,99830
1831449692,12,,,627120,2016-12-08 18:27:46 UTC,2016-12-08 18:27:46 UTC,,,99830
1831449965,12,,,627120,2016-12-08 18:27:48 UTC,2016-12-08 18:27:48 UTC,,,99830
1831449838,13,,,627120,2016-12-08 18:27:47 UTC,2016-12-08 18:27:47 UTC,,,99830
1831450097,13,,,627120,2016-12-08 18:27:49 UTC,2016-12-08 18:27:49 UTC,,,99830
1831450209,13,,,627120,2016-12-08 18:27:51 UTC,2016-12-08 18:27:51 UTC,,,99830
1831450364,13,,,627120,2016-12-08 18:27:52 UTC,2016-12-08 18:27:52 UTC,,,99830
1831450497,13,,,627120,2016-12-08 18:27:53 UTC,2016-12-08 18:27:53 UTC,,,99830
1831450615,13,,,627120,2016-12-08 18:27:54 UTC,2016-12-08 18:27:54 UTC,,,99830
1831450757,13,,,627120,2016-12-08 18:27:56 UTC,2016-12-08 18:27:56 UTC,,,99830
1831450909,13,,,627120,2016-12-08 18:27:57 UTC,2016-12-08 18:27:57 UTC,,,99830
1831451059,13,,,627120,2016-12-08 18:27:58 UTC,2016-12-08 18:27:58 UTC,,,99830
1831456536,13,,,627120,2016-12-08 18:28:49 UTC,2016-12-08 18:28:49 UTC,,,99830
1831456682,13,,,627120,2016-12-08 18:28:51 UTC,2016-12-08 18:28:51 UTC,,,99830
1831456805,13,,,627120,2016-12-08 18:28:52 UTC,2016-12-08 18:28:52 UTC,,,99830
1831456943,13,,,627120,2016-12-08 18:28:53 UTC,2016-12-08 18:28:53 UTC,,,99830
1831457076,13,,,627120,2016-12-08 18:28:54 UTC,2016-12-08 18:28:54 UTC,,,99830
1831457202,13,,,627120,2016-12-08 18:28:56 UTC,2016-12-08 18:28:56 UTC,,,99830
1831457348,13,,,627120,2016-12-08 18:28:57 UTC,2016-12-08 18:28:57 UTC,,,99830
1831457490,12,,,627120,2016-12-08 18:28:58 UTC,2016-12-08 18:28:58 UTC,,,99830
1831457647,13,,,627120,2016-12-08 18:29:00 UTC,2016-12-08 18:29:00 UTC,,,99830
1831457776,13,,,627120,2016-12-08 18:29:01 UTC,2016-12-08 18:29:01 UTC,,,99830
1831457917,13,,,627120,2016-12-08 18:29:02 UTC,2016-12-08 18:29:02 UTC,,,99830
1831458059,13,,,627120,2016-12-08 18:29:03 UTC,2016-12-08 18:29:03 UTC,,,99830
1831458334,13,,,627120,2016-12-08 18:29:06 UTC,2016-12-08 18:29:06 UTC,,,99830
1831458210,12,,,627120,2016-12-08 18:29:05 UTC,2016-12-08 18:29:05 UTC,,,99830
1831458462,13,,,627120,2016-12-08 18:29:07 UTC,2016-12-08 18:29:07 UTC,,,99830
1831458574,12,,,627120,2016-12-08 18:29:09 UTC,2016-12-08 18:29:09 UTC,,,99830
1831458714,13,,,627120,2016-12-08 18:29:10 UTC,2016-12-08 18:29:10 UTC,,,99830
1831458866,12,,,627120,2016-12-08 18:29:11 UTC,2016-12-08 18:29:11 UTC,,,99830
1831458993,13,,,627120,2016-12-08 18:29:12 UTC,2016-12-08 18:29:12 UTC,,,99830
1831459140,13,,,627120,2016-12-08 18:29:14 UTC,2016-12-08 18:29:14 UTC,,,99830
1831459284,13,,,627120,2016-12-08 18:29:15 UTC,2016-12-08 18:29:15 UTC,,,99830
1831459433,13,,,627120,2016-12-08 18:29:16 UTC,2016-12-08 18:29:16 UTC,,,99830
